name,midBlast_Ctrl_rep1,midBlast_Ctrl_rep2,midBlast_siTfap2c_rep1,midBlast_siTfap2c_rep3,diff,pval,class
Ncaph,4.09664208344111,4.06753799726907,4.1225923333042,4.17567688181938,0.0670445672067004,0.157154226355811,none
Ncaph2,5.73050276663478,5.6061207508805,5.65081992825002,5.62569279907106,-0.0300553950971034,0.682383659304721,none
Ncbp1,6.40150942830908,6.4478070151866,5.99173716409272,6.0667755627995,-0.39540185830173,0.0122042861270794,none
Ncbp2,4.00282975436691,3.65929267305183,3.99573892431763,4.10707095525554,0.220343726077213,0.346703368380351,none
Nccrp1,0.859760715513416,0.942218834689782,0.524622671468606,0.636558338185058,-0.320399270274767,0.0439895007722171,none
Ncdn,3.05809594938297,3.2217253583499,3.21613412894027,3.24995415092573,0.093133486066562,0.380937549306233,none
Nceh1,1.35218859726552,0.999059992524814,2.06638890041171,2.26569087078319,0.990415590702281,0.0394420979911918,up
Ncf1,0,0.177149180439742,0.500303043818397,0.701061074929869,0.512107469154262,0.0620441369873048,none
Ncf2,2.81030047152194,2.45498757879227,1.55471991249667,1.35383437311338,-1.17836688235208,0.0287102492300486,down
Ncf4,0.0130297416980018,0,0.279687450934167,0.563421481460711,0.415039595348438,0.0998544275823242,none
Nck1,2.22022732859567,2.42577230519742,1.89978413467308,2.15520879885837,-0.295503350130822,0.213227887910197,none
Nck2,4.38744030816384,4.40198295608979,3.65276316485456,3.41457842621134,-0.861040836593864,0.0186656274429298,down
Nckap1,4.70351446646941,4.96084363067658,4.63089969980593,4.63320044443174,-0.20012897645416,0.260117041195354,none
Nckap1l,0.198640791231215,0.441566366815686,0.629321840258042,0.67869360866337,0.333904145437255,0.114587239291591,none
Nckap5,0,0.382673077087793,0.861264389720492,0.891058182437721,0.68482474753521,0.0703482354366058,none
Nckap5l,0.0965792298089789,0.0646328735606848,0.752837764606472,0.348367351093973,0.469996506165391,0.146455168806057,none
Nckipsd,1.83405393375395,1.91613940659861,1.8810619541721,1.63063129796128,-0.119250044109589,0.460993514561204,none
Ncl,10.7183039761984,10.7899056269006,10.7482337898688,10.7347626764561,-0.0126065683870458,0.762311895291475,none
Ncln,2.9328156806755,2.99252769193367,3.12010477406021,2.89009844931659,0.0424299253838187,0.755171510409586,none
Ncmap,0.0529641649210131,0.120641520694984,0.420704768098988,0.432129758257711,0.339614420370351,0.0100569899114046,none
Ncoa1,2.81218411725945,2.79154514429719,2.36691147066336,1.87615957147344,-0.68032910970992,0.109351600003641,none
Ncoa2,4.22931615838336,4.03140219029765,3.78795496366721,3.39571077801258,-0.538526303500614,0.133798200745987,none
