name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siTfap2c_rep1,8Cell_siTfap2c_rep2,8Cell_siTfap2c_rep3,diff,pval,class
Setd1b,5.3630315164138,5.62231862432851,5.37754724452801,4.73363941358775,4.95376712734571,4.68115548644926,-0.664778452629196,0.00496446609614387,down
Setd2,9.41968199146233,9.49768984555987,9.38838738769614,9.41042959380325,9.37799517475841,9.28805839513752,-0.0764253536730504,0.193466858294226,none
Setd3,3.05778540501359,3.31029905713044,3.17411777734264,3.0285909406208,3.10978858044951,3.0058142309189,-0.132669495832487,0.170481014965637,none
Setd4,3.12394009598582,2.93092463811832,2.8863854710504,2.68641218713343,2.88148504433411,2.79988844215428,-0.191154843844242,0.107034601393431,none
Setd5,3.30541188848374,3.47061526587439,3.4276321543631,3.63926951653873,3.59607254687735,3.41047973478313,0.147387496492663,0.161236177746292,none
Setd6,2.32688545735368,2.27893082457081,2.21771743153358,2.12218040959655,2.25815719092098,2.17847446763907,-0.088240548433824,0.155733825229772,none
Setd7,0.221029769519177,0.299009712653907,0.241924717684313,0.492665930327981,0.235925050010124,0.307488497829912,0.0913717594368729,0.316941536372412,none
Setd8,6.15800852507668,6.29190681375204,6.06433405188557,5.65256539292215,5.60697453430948,5.62175028629652,-0.544319725728711,0.00127623682637024,none
Setdb1,5.40411780453954,5.42027048602176,5.33349433703567,5.08913176261748,5.24524449290925,4.96759653332373,-0.285303279582165,0.0280431218905102,none
Setdb2,2.18318486186395,2.05974214387139,2.17381797994201,1.94505987985645,1.81399996249253,1.81297624672271,-0.281569632201891,0.00890000153552661,none
Setmar,0.335934256125888,0.224873722765818,0.479177954246163,0.195255034824194,0.439289258684772,0.275835717863129,-0.0432019739219243,0.695943160222413,none
Setx,7.04966541163516,7.0976723783497,7.12431788907476,7.59136209935098,7.46536059420117,7.53688303884817,0.44065001778023,0.000489522900925299,none
Sez6,0,0,0.0623171626979959,0,0.0248230700998079,0.0787638249412795,0.0137565774476972,0.681842489818865,none
Sez6l,0.176656009590243,0.118878927006347,0.114255583124254,0.121034493166137,0.0419401893317928,0,-0.0822719457409718,0.113754660479647,none
