name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siRarg_rep1,8Cell_siRarg_rep2,8Cell_siRarg_rep3,diff,pval,class
Tsc22d4,6.43122829867861,6.64621956752523,6.61263377059756,6.59563681191214,6.54640360990718,6.6376249445689,0.0298612431956053,0.69878761791957,none
Tsen15,2.73146484261436,2.48799337759808,2.77085846779978,2.91005986936385,2.63798267230255,2.82506424422253,0.12759669929224,0.345828136470798,none
Tsen2,4.13354350675168,4.05689169892336,4.15253146460501,4.29774746617604,4.35064081594033,4.4334790012056,0.246300204347308,0.00742623302774448,none
Tsen34,3.82585274341817,4.14717701695655,3.70950874198763,3.78878587153633,3.6869684086835,3.59929524460283,-0.202496325846563,0.226661194246599,none
Tsen54,2.85826113361279,2.9624581047839,3.07434390624177,3.14933324704412,2.81490782706355,3.14252183267021,0.0705665873798047,0.607446664877375,none
Tsfm,1.18265802733839,1.19547781007572,1.30596824392316,1.35981888226925,1.02900199993911,1.58974059452276,0.0981524651312837,0.5891067445603,none
Tsg101,4.27577383390312,4.52285497080764,4.53015325462376,4.67834403798501,4.44447147883423,4.47104077602518,0.0883580778366335,0.472823077030916,none
Tsga10,2.12898540040487,1.61010348077221,2.00384745104072,1.88921318220979,2.21217906079743,1.83266555355051,0.0637071547799766,0.761440083560948,none
Tsga13,0,0.340603744104837,0,0.0485299145306766,0.468927394751199,0.392375268311394,0.189742944496144,0.331996331941717,none
Tsga8,0.176589391528992,0.12830336254577,0,0.0648654017368262,0.0271711176285028,0,-0.0709520782364777,0.2735236815013,none
Tshb,0.0264423440568903,0.0137998341895494,0,0,0,0,-0.0134140594154799,0.153797487912881,none
Tshr,0.0846465022648795,0,0.0208305917840778,0.0737781139784326,0.155576968737267,0.0566274842177771,0.0601684909615065,0.204708955952823,none
Tshz1,0.324389983370145,0.405486591471276,0.421701527446948,0.438046956177962,0.373829191005644,0.362210576381602,0.00750287375894648,0.854008823057785,none
Tshz2,0.913359126621617,1.2316905503744,0.861977473124811,1.07856544002623,0.834233892322733,0.801799487582754,-0.0974761100630383,0.538035809626532,none
Tshz3,0.0859560473819085,0.0818430146061573,0.135147314873433,0.238881464743217,0.308196243124413,0.397103616465314,0.213744982490482,0.0119484347265812,none
Tsix,0.273349167694846,0.165073407840339,0.210273599212919,0.343673330100456,0.379433544478095,0.142580259886388,0.0723303199056119,0.417724358212391,none
Tsks,0.954536197688972,0.780872881849506,1.33155163682952,1.11426316518724,1.41166228932323,1.03958486316125,0.166183200434572,0.449223418228297,none
Tsku,0.187942489310694,0.275894427520821,0.114728070424797,0.194297178160157,0.203688575710598,0.115434587775439,-0.0217148818700394,0.709901719426655,none
Tslp,0.268776357229948,0.483675134284278,0.27727899022682,0.784512220127001,0.521633472053901,0.456000238401188,0.244138482947014,0.117089437599811,none
